indicadores,grupos_coicop_nombre,provincias_nombre,periodos_id,IPC
Índices,General,Tarragona,2002M01,78.26
Índices,General,Tarragona,2003M01,80.76
Índices,General,Tarragona,2004M01,82.13
Índices,General,Tarragona,2005M01,84.48
Índices,General,Tarragona,2006M01,87.95
Índices,General,Tarragona,2007M01,90.27
Índices,General,Tarragona,2008M01,94.08
Índices,General,Tarragona,2009M01,94.29
Índices,General,Tarragona,2010M01,95.26
Índices,General,Tarragona,2011M01,98.32
Índices,General,Tarragona,2012M01,100.41
Índices,General,Tarragona,2013M01,103.27
Índices,General,Tarragona,2014M01,102.98
Índices,General,Tarragona,2015M01,101.25
Índices,General,Tarragona,2016M01,100.72
Índices,General,Teruel,2002M01,75.6
Índices,General,Teruel,2003M01,79.06
Índices,General,Teruel,2004M01,80.63
Índices,General,Teruel,2005M01,83.26
Índices,General,Teruel,2006M01,86.28
Índices,General,Teruel,2007M01,88.17
Índices,General,Teruel,2008M01,93.08
Índices,General,Teruel,2009M01,93.56
Índices,General,Teruel,2010M01,94.94
Índices,General,Teruel,2011M01,97.97
Índices,General,Teruel,2012M01,100.01
Índices,General,Teruel,2013M01,102.62
Índices,General,Teruel,2014M01,102.64
Índices,General,Teruel,2015M01,100.52
Índices,General,Teruel,2016M01,100.43
Índices,General,Toledo,2002M01,77.47
Índices,General,Toledo,2003M01,80.38
Índices,General,Toledo,2004M01,82.27
Índices,General,Toledo,2005M01,84.67
Índices,General,Toledo,2006M01,88.25
Índices,General,Toledo,2007M01,89.79
Índices,General,Toledo,2008M01,94.02
Índices,General,Toledo,2009M01,93.61
Índices,General,Toledo,2010M01,94.37
Índices,General,Toledo,2011M01,98
Índices,General,Toledo,2012M01,100.32
Índices,General,Toledo,2013M01,103.06
Índices,General,Toledo,2014M01,103.05
Índices,General,Toledo,2015M01,100.84
Índices,General,Toledo,2016M01,100.09
Índices,General,Valencia/València,2002M01,77.11
Índices,General,Valencia/València,2003M01,79.9
Índices,General,Valencia/València,2004M01,81.6
Índices,General,Valencia/València,2005M01,84.32
Índices,General,Valencia/València,2006M01,87.75
Índices,General,Valencia/València,2007M01,89.69
Índices,General,Valencia/València,2008M01,93.49
Índices,General,Valencia/València,2009M01,94.34
Índices,General,Valencia/València,2010M01,95.4
Índices,General,Valencia/València,2011M01,98.52
Índices,General,Valencia/València,2012M01,100.47
Índices,General,Valencia/València,2013M01,103.21
Índices,General,Valencia/València,2014M01,103.39
Índices,General,Valencia/València,2015M01,102.1
Índices,General,Valencia/València,2016M01,101.7
Índices,General,Valladolid,2002M01,77.27
Índices,General,Valladolid,2003M01,80.22
Índices,General,Valladolid,2004M01,81.81
Índices,General,Valladolid,2005M01,83.91
Índices,General,Valladolid,2006M01,87.66
Índices,General,Valladolid,2007M01,89.64
Índices,General,Valladolid,2008M01,93.56
Índices,General,Valladolid,2009M01,94.12
Índices,General,Valladolid,2010M01,95.03
Índices,General,Valladolid,2011M01,98.29
Índices,General,Valladolid,2012M01,100.54
Índices,General,Valladolid,2013M01,103.37
Índices,General,Valladolid,2014M01,103.73
Índices,General,Valladolid,2015M01,102.16
Índices,General,Valladolid,2016M01,101.59
Índices,General,Zamora,2002M01,77.63
Índices,General,Zamora,2003M01,80.02
Índices,General,Zamora,2004M01,81.44
Índices,General,Zamora,2005M01,83.99
Índices,General,Zamora,2006M01,87.64
Índices,General,Zamora,2007M01,89.72
Índices,General,Zamora,2008M01,93.62
Índices,General,Zamora,2009M01,94.45
Índices,General,Zamora,2010M01,95.03
Índices,General,Zamora,2011M01,98.17
Índices,General,Zamora,2012M01,100.01
Índices,General,Zamora,2013M01,103.08
Índices,General,Zamora,2014M01,103.58
Índices,General,Zamora,2015M01,102
Índices,General,Zamora,2016M01,101.76
Índices,General,Zaragoza,2002M01,76.81
Índices,General,Zaragoza,2003M01,79.46
Índices,General,Zaragoza,2004M01,81.2
Índices,General,Zaragoza,2005M01,83.54
Índices,General,Zaragoza,2006M01,87.09
Índices,General,Zaragoza,2007M01,89.42
Índices,General,Zaragoza,2008M01,93.32
Índices,General,Zaragoza,2009M01,94.53
Índices,General,Zaragoza,2010M01,95.46
Índices,General,Zaragoza,2011M01,98.21
Índices,General,Zaragoza,2012M01,100.25
Índices,General,Zaragoza,2013M01,102.78
Índices,General,Zaragoza,2014M01,102.83
Índices,General,Zaragoza,2015M01,101.33
Índices,General,Zaragoza,2016M01,101.15
Índices,General,Ceuta,2002M01,78
Índices,General,Ceuta,2003M01,80.78
Índices,General,Ceuta,2004M01,83.26
Índices,General,Ceuta,2005M01,85.32
Índices,General,Ceuta,2006M01,88.48
Índices,General,Ceuta,2007M01,90.51
Índices,General,Ceuta,2008M01,93.56
Índices,General,Ceuta,2009M01,94.72
Índices,General,Ceuta,2010M01,96.01
Índices,General,Ceuta,2011M01,98.1
Índices,General,Ceuta,2012M01,99.81
Índices,General,Ceuta,2013M01,101.66
Índices,General,Ceuta,2014M01,101.67
Índices,General,Ceuta,2015M01,100.81
Índices,General,Ceuta,2016M01,100.35
Índices,General,Melilla,2002M01,75.53
Índices,General,Melilla,2003M01,78.39
Índices,General,Melilla,2004M01,80.46
Índices,General,Melilla,2005M01,83.45
Índices,General,Melilla,2006M01,87.27
Índices,General,Melilla,2007M01,90.1
Índices,General,Melilla,2008M01,93.22
Índices,General,Melilla,2009M01,93.99
Índices,General,Melilla,2010M01,95.66
Índices,General,Melilla,2011M01,98.41
Índices,General,Melilla,2012M01,99.61
Índices,General,Melilla,2013M01,100.7
Índices,General,Melilla,2014M01,100.46
Índices,General,Melilla,2015M01,99.79
Índices,General,Melilla,2016M01,99.1
Índices,Alimentos y bebidas no alcohólicas,España,2002M01,76.75
Índices,Alimentos y bebidas no alcohólicas,España,2003M01,80.47
Índices,Alimentos y bebidas no alcohólicas,España,2004M01,83.7
Índices,Alimentos y bebidas no alcohólicas,España,2005M01,86.41
Índices,Alimentos y bebidas no alcohólicas,España,2006M01,90.24
Índices,Alimentos y bebidas no alcohólicas,España,2007M01,92.38
Índices,Alimentos y bebidas no alcohólicas,España,2008M01,98.86
Índices,Alimentos y bebidas no alcohólicas,España,2009M01,100.7
Índices,Alimentos y bebidas no alcohólicas,España,2010M01,98.24
Índices,Alimentos y bebidas no alcohólicas,España,2011M01,99.12
Índices,Alimentos y bebidas no alcohólicas,España,2012M01,101.36
Índices,Alimentos y bebidas no alcohólicas,España,2013M01,104.56
Índices,Alimentos y bebidas no alcohólicas,España,2014M01,105.8
Índices,Alimentos y bebidas no alcohólicas,España,2015M01,105.34
Índices,Alimentos y bebidas no alcohólicas,España,2016M01,107.55
Índices,Alimentos y bebidas no alcohólicas,Albacete,2002M01,78.87
Índices,Alimentos y bebidas no alcohólicas,Albacete,2003M01,82.04
Índices,Alimentos y bebidas no alcohólicas,Albacete,2004M01,85.27
Índices,Alimentos y bebidas no alcohólicas,Albacete,2005M01,87.72
Índices,Alimentos y bebidas no alcohólicas,Albacete,2006M01,92.65
Índices,Alimentos y bebidas no alcohólicas,Albacete,2007M01,94.09
Índices,Alimentos y bebidas no alcohólicas,Albacete,2008M01,101.41
Índices,Alimentos y bebidas no alcohólicas,Albacete,2009M01,102.84
Índices,Alimentos y bebidas no alcohólicas,Albacete,2010M01,99.37
Índices,Alimentos y bebidas no alcohólicas,Albacete,2011M01,99.07
Índices,Alimentos y bebidas no alcohólicas,Albacete,2012M01,101.1
Índices,Alimentos y bebidas no alcohólicas,Albacete,2013M01,104.3
Índices,Alimentos y bebidas no alcohólicas,Albacete,2014M01,105.1
Índices,Alimentos y bebidas no alcohólicas,Albacete,2015M01,104.22
Índices,Alimentos y bebidas no alcohólicas,Albacete,2016M01,106.03
Índices,Alimentos y bebidas no alcohólicas,Alicante/Alacant,2002M01,78.37
Índices,Alimentos y bebidas no alcohólicas,Alicante/Alacant,2003M01,82.39
Índices,Alimentos y bebidas no alcohólicas,Alicante/Alacant,2004M01,84.93
Índices,Alimentos y bebidas no alcohólicas,Alicante/Alacant,2005M01,87.79
Índices,Alimentos y bebidas no alcohólicas,Alicante/Alacant,2006M01,91.17
Índices,Alimentos y bebidas no alcohólicas,Alicante/Alacant,2007M01,93.28
Índices,Alimentos y bebidas no alcohólicas,Alicante/Alacant,2008M01,99.36
Índices,Alimentos y bebidas no alcohólicas,Alicante/Alacant,2009M01,101.71
Índices,Alimentos y bebidas no alcohólicas,Alicante/Alacant,2010M01,98.23
Índices,Alimentos y bebidas no alcohólicas,Alicante/Alacant,2011M01,99.02
Índices,Alimentos y bebidas no alcohólicas,Alicante/Alacant,2012M01,101.07
Índices,Alimentos y bebidas no alcohólicas,Alicante/Alacant,2013M01,104.1
Índices,Alimentos y bebidas no alcohólicas,Alicante/Alacant,2014M01,105.41
Índices,Alimentos y bebidas no alcohólicas,Alicante/Alacant,2015M01,105.22
Índices,Alimentos y bebidas no alcohólicas,Alicante/Alacant,2016M01,106.7
Índices,Alimentos y bebidas no alcohólicas,Almería,2002M01,76.58
Índices,Alimentos y bebidas no alcohólicas,Almería,2003M01,81.06
Índices,Alimentos y bebidas no alcohólicas,Almería,2004M01,84.45
Índices,Alimentos y bebidas no alcohólicas,Almería,2005M01,88.16
Índices,Alimentos y bebidas no alcohólicas,Almería,2006M01,91.68
Índices,Alimentos y bebidas no alcohólicas,Almería,2007M01,93.55
Índices,Alimentos y bebidas no alcohólicas,Almería,2008M01,101.34
Índices,Alimentos y bebidas no alcohólicas,Almería,2009M01,102.78
Índices,Alimentos y bebidas no alcohólicas,Almería,2010M01,98.98
Índices,Alimentos y bebidas no alcohólicas,Almería,2011M01,99.32
Índices,Alimentos y bebidas no alcohólicas,Almería,2012M01,100.98
Índices,Alimentos y bebidas no alcohólicas,Almería,2013M01,103.8
Índices,Alimentos y bebidas no alcohólicas,Almería,2014M01,105.59
Índices,Alimentos y bebidas no alcohólicas,Almería,2015M01,105.01
Índices,Alimentos y bebidas no alcohólicas,Almería,2016M01,107.25
Índices,Alimentos y bebidas no alcohólicas,Araba/Álava,2002M01,71.14
Índices,Alimentos y bebidas no alcohólicas,Araba/Álava,2003M01,73.71
Índices,Alimentos y bebidas no alcohólicas,Araba/Álava,2004M01,77.83
Índices,Alimentos y bebidas no alcohólicas,Araba/Álava,2005M01,80.8
Índices,Alimentos y bebidas no alcohólicas,Araba/Álava,2006M01,85.52
Índices,Alimentos y bebidas no alcohólicas,Araba/Álava,2007M01,89.04
Índices,Alimentos y bebidas no alcohólicas,Araba/Álava,2008M01,96.89
Índices,Alimentos y bebidas no alcohólicas,Araba/Álava,2009M01,99
Índices,Alimentos y bebidas no alcohólicas,Araba/Álava,2010M01,97.89
Índices,Alimentos y bebidas no alcohólicas,Araba/Álava,2011M01,98.9
Índices,Alimentos y bebidas no alcohólicas,Araba/Álava,2012M01,101.68
Índices,Alimentos y bebidas no alcohólicas,Araba/Álava,2013M01,104.77
Índices,Alimentos y bebidas no alcohólicas,Araba/Álava,2014M01,105.78
Índices,Alimentos y bebidas no alcohólicas,Araba/Álava,2015M01,105.72
Índices,Alimentos y bebidas no alcohólicas,Araba/Álava,2016M01,108.47
Índices,Alimentos y bebidas no alcohólicas,Asturias,2002M01,77.97
Índices,Alimentos y bebidas no alcohólicas,Asturias,2003M01,81.22
Índices,Alimentos y bebidas no alcohólicas,Asturias,2004M01,84.24
Índices,Alimentos y bebidas no alcohólicas,Asturias,2005M01,86.35
Índices,Alimentos y bebidas no alcohólicas,Asturias,2006M01,90.58
Índices,Alimentos y bebidas no alcohólicas,Asturias,2007M01,92.62
Índices,Alimentos y bebidas no alcohólicas,Asturias,2008M01,99.37
Índices,Alimentos y bebidas no alcohólicas,Asturias,2009M01,100.6
Índices,Alimentos y bebidas no alcohólicas,Asturias,2010M01,97.39
Índices,Alimentos y bebidas no alcohólicas,Asturias,2011M01,98.97
Índices,Alimentos y bebidas no alcohólicas,Asturias,2012M01,101.4
Índices,Alimentos y bebidas no alcohólicas,Asturias,2013M01,104.4
Índices,Alimentos y bebidas no alcohólicas,Asturias,2014M01,105.64
Índices,Alimentos y bebidas no alcohólicas,Asturias,2015M01,104.87
Índices,Alimentos y bebidas no alcohólicas,Asturias,2016M01,107.2
Índices,Alimentos y bebidas no alcohólicas,Ávila,2002M01,76.65
Índices,Alimentos y bebidas no alcohólicas,Ávila,2003M01,80.3
Índices,Alimentos y bebidas no alcohólicas,Ávila,2004M01,83.58
Índices,Alimentos y bebidas no alcohólicas,Ávila,2005M01,86.44
Índices,Alimentos y bebidas no alcohólicas,Ávila,2006M01,89.72
Índices,Alimentos y bebidas no alcohólicas,Ávila,2007M01,92.47
Índices,Alimentos y bebidas no alcohólicas,Ávila,2008M01,99.6
Índices,Alimentos y bebidas no alcohólicas,Ávila,2009M01,100.48
Índices,Alimentos y bebidas no alcohólicas,Ávila,2010M01,98.56
Índices,Alimentos y bebidas no alcohólicas,Ávila,2011M01,99.42
Índices,Alimentos y bebidas no alcohólicas,Ávila,2012M01,101.44
Índices,Alimentos y bebidas no alcohólicas,Ávila,2013M01,105
Índices,Alimentos y bebidas no alcohólicas,Ávila,2014M01,106.52
Índices,Alimentos y bebidas no alcohólicas,Ávila,2015M01,105.04
Índices,Alimentos y bebidas no alcohólicas,Ávila,2016M01,108.2
Índices,Alimentos y bebidas no alcohólicas,Badajoz,2002M01,77.68
Índices,Alimentos y bebidas no alcohólicas,Badajoz,2003M01,81.08
Índices,Alimentos y bebidas no alcohólicas,Badajoz,2004M01,83.82
Índices,Alimentos y bebidas no alcohólicas,Badajoz,2005M01,86.32
Índices,Alimentos y bebidas no alcohólicas,Badajoz,2006M01,88.79
Índices,Alimentos y bebidas no alcohólicas,Badajoz,2007M01,90.32
Índices,Alimentos y bebidas no alcohólicas,Badajoz,2008M01,97.01
Índices,Alimentos y bebidas no alcohólicas,Badajoz,2009M01,99.84
Índices,Alimentos y bebidas no alcohólicas,Badajoz,2010M01,97.84
Índices,Alimentos y bebidas no alcohólicas,Badajoz,2011M01,99.1
Índices,Alimentos y bebidas no alcohólicas,Badajoz,2012M01,101.56
Índices,Alimentos y bebidas no alcohólicas,Badajoz,2013M01,105.3
Índices,Alimentos y bebidas no alcohólicas,Badajoz,2014M01,105.92
Índices,Alimentos y bebidas no alcohólicas,Badajoz,2015M01,104.14
Índices,Alimentos y bebidas no alcohólicas,Badajoz,2016M01,105.59
Índices,Alimentos y bebidas no alcohólicas,Balears (Illes),2002M01,78.16
Índices,Alimentos y bebidas no alcohólicas,Balears (Illes),2003M01,82.23
Índices,Alimentos y bebidas no alcohólicas,Balears (Illes),2004M01,85.41
Índices,Alimentos y bebidas no alcohólicas,Balears (Illes),2005M01,87.49
Índices,Alimentos y bebidas no alcohólicas,Balears (Illes),2006M01,90.89
Índices,Alimentos y bebidas no alcohólicas,Balears (Illes),2007M01,93.32
Índices,Alimentos y bebidas no alcohólicas,Balears (Illes),2008M01,100.23
Índices,Alimentos y bebidas no alcohólicas,Balears (Illes),2009M01,101.86
Índices,Alimentos y bebidas no alcohólicas,Balears (Illes),2010M01,99.01
Índices,Alimentos y bebidas no alcohólicas,Balears (Illes),2011M01,99.03
Índices,Alimentos y bebidas no alcohólicas,Balears (Illes),2012M01,101.17
Índices,Alimentos y bebidas no alcohólicas,Balears (Illes),2013M01,104.31
Índices,Alimentos y bebidas no alcohólicas,Balears (Illes),2014M01,105.82
Índices,Alimentos y bebidas no alcohólicas,Balears (Illes),2015M01,105.77
Índices,Alimentos y bebidas no alcohólicas,Balears (Illes),2016M01,108.57
Índices,Alimentos y bebidas no alcohólicas,Barcelona,2002M01,74.33
Índices,Alimentos y bebidas no alcohólicas,Barcelona,2003M01,78.38
Índices,Alimentos y bebidas no alcohólicas,Barcelona,2004M01,81.97
Índices,Alimentos y bebidas no alcohólicas,Barcelona,2005M01,84.61
Índices,Alimentos y bebidas no alcohólicas,Barcelona,2006M01,88.95
Índices,Alimentos y bebidas no alcohólicas,Barcelona,2007M01,90.45
Índices,Alimentos y bebidas no alcohólicas,Barcelona,2008M01,96.54
Índices,Alimentos y bebidas no alcohólicas,Barcelona,2009M01,99.02
Índices,Alimentos y bebidas no alcohólicas,Barcelona,2010M01,98.12
Índices,Alimentos y bebidas no alcohólicas,Barcelona,2011M01,99.18
Índices,Alimentos y bebidas no alcohólicas,Barcelona,2012M01,101.59
Índices,Alimentos y bebidas no alcohólicas,Barcelona,2013M01,105.21
Índices,Alimentos y bebidas no alcohólicas,Barcelona,2014M01,106.45
Índices,Alimentos y bebidas no alcohólicas,Barcelona,2015M01,106.92
Índices,Alimentos y bebidas no alcohólicas,Barcelona,2016M01,109.22
Índices,Alimentos y bebidas no alcohólicas,Bizkaia,2002M01,76.13
Índices,Alimentos y bebidas no alcohólicas,Bizkaia,2003M01,79.55
Índices,Alimentos y bebidas no alcohólicas,Bizkaia,2004M01,83.21
Índices,Alimentos y bebidas no alcohólicas,Bizkaia,2005M01,85.89
Índices,Alimentos y bebidas no alcohólicas,Bizkaia,2006M01,89.8
Índices,Alimentos y bebidas no alcohólicas,Bizkaia,2007M01,91.71
Índices,Alimentos y bebidas no alcohólicas,Bizkaia,2008M01,98.03
Índices,Alimentos y bebidas no alcohólicas,Bizkaia,2009M01,99.73
Índices,Alimentos y bebidas no alcohólicas,Bizkaia,2010M01,97.98
Índices,Alimentos y bebidas no alcohólicas,Bizkaia,2011M01,98.86
Índices,Alimentos y bebidas no alcohólicas,Bizkaia,2012M01,101.57
Índices,Alimentos y bebidas no alcohólicas,Bizkaia,2013M01,105.26
Índices,Alimentos y bebidas no alcohólicas,Bizkaia,2014M01,106.46
Índices,Alimentos y bebidas no alcohólicas,Bizkaia,2015M01,105.69
Índices,Alimentos y bebidas no alcohólicas,Bizkaia,2016M01,108.61
Índices,Alimentos y bebidas no alcohólicas,Burgos,2002M01,77.01
Índices,Alimentos y bebidas no alcohólicas,Burgos,2003M01,79.7
Índices,Alimentos y bebidas no alcohólicas,Burgos,2004M01,83.23
